Date,Open,High,Low,Close,Volume
06/18/15,15.8899556869,16.0426851514,15.8862375139,16.0537084399,0.0896576629
06/17/15,15.7543214417,15.7427007299,15.6677609738,15.6879354602,0.0598076464
06/16/15,15.6109679794,15.7110866373,15.6544444444,15.6965466569,0.0833336477
06/15/15,15.7227941176,15.6737458806,15.5898192549,15.5703785373,0.0719678197
06/12/15,15.7161078717,15.7336244541,15.6986803519,15.6962395035,0.0926627766
06/11/15,15.679724338,15.8787988423,15.7701023392,15.7386404944,0.0931063357
06/10/15,15.5869883041,15.6141618497,15.5805270864,15.5906623236,0.0654797064
06/09/15,15.504398827,15.5620677102,15.4265734266,15.5682400293,0.0735576094
06/08/15,15.5790629575,15.5994152047,15.4878721058,15.546989721,0.0728721909
06/05/15,15.7615553925,15.7341124909,15.7032400589,15.6449248809,0.0622511072
06/04/15,15.8424507659,15.8129978277,15.7758177141,15.8026412326,0.0752615596
06/03/15,15.8366751732,15.9067489115,15.8168859649,15.8586996004,0.1036982399
06/02/15,15.7997795738,15.7997811816,15.6998158379,15.7698499817,0.0634311763
06/01/15,15.788701394,15.8434528164,15.7443664573,15.7961876833,0.0676200446
05/29/15,15.5356363636,15.7272727273,15.6666666667,15.7400073341,0.0723952562
05/28/15,15.6258181818,15.6116539993,15.584981685,15.4386536374,0.0723904572
05/27/15,15.5041712006,15.6354091238,15.4774217043,15.6765988372,0.0880920651
05/26/15,15.4869186047,15.4822335025,15.4127100073,15.4603924419,0.0472806403
05/22/15,15.5850487541,15.5665946724,15.481897176,15.4490606936,0.0867619655
05/21/15,15.4624277457,15.7214825477,15.5353901996,15.5710678211,0.1022397303
05/20/15,15.3840526701,15.4187725632,15.3808823529,15.3350217077,0.0546666548
05/19/15,15.5801246791,15.6349032494,15.4586549063,15.4190127971,0.084568595
05/18/15,15.6560088203,15.5994888645,15.4891583976,15.5708531673,0.1062820928
05/15/15,15.6318480643,15.6849927114,15.5706422018,15.6215621562,0.1185479914
05/14/15,15.7192532943,15.7856361648,15.7278084715,15.7708865378,0.0700056669
05/13/15,15.9133974833,15.9151248164,15.8172362556,15.6879823594,0.053707456
05/12/15,16.0730797912,15.9929863418,15.9517757009,15.9459859415,0.0653854469
05/11/15,15.8719266055,16.0805860806,16.0599404319,16.0791233284,0.0737592328
05/08/15,15.8073394495,15.8312113496,15.8036002939,15.8512426901,0.0781493462
05/07/15,15.8383121733,15.8001474926,15.8608402101,15.7869822485,0.0891201334
05/06/15,15.6085185185,15.5524834437,15.5787298008,15.6322267811,0.0919445754
05/05/15,15.5174311927,15.6253654971,15.6804469274,15.6459881129,0.0941231124
05/04/15,15.5263157895,15.5657370518,15.5016513761,15.5130179685,0.0866527477
05/01/15,15.6448874123,15.579795022,15.4131159689,15.4840717686,0.1259860814
04/30/15,15.7838137472,15.7861060329,15.5446792733,15.5753323486,0.0848639979
04/29/15,15.8348794063,15.935412844,15.8375464684,15.8497600591,0.0974778016
04/28/15,16.2712430427,16.1634756996,16.0675675676,15.8300147493,0.1077504077
04/27/15,16.4636498516,16.5551851852,16.3151809026,16.3154761905,0.1499529788
04/24/15,16.3318452381,16.8021529324,16.4419475655,16.6082089552,0.6197924577
04/23/15,14.570948469,14.4765422977,14.4571321602,14.5247672253,0.2090871325
04/22/15,14.6782771536,14.59215396,14.5864661654,14.4853214418,0.0738421272
04/21/15,14.4768775435,14.5824094605,14.5687382298,14.6949661908,0.060405652
04/20/15,13.8561493411,14.2835276968,13.9577934098,14.4156180607,0.0813161796
04/17/15,13.9645985401,13.8469314079,13.9078751857,13.7820183486,0.0437346609
04/16/15,14.0494324423,14.0890909091,14.1114790287,14.151026393,0.0333597528
04/15/15,13.8912964969,13.852064632,13.9132336857,13.9639475601,0.0342649198
04/14/15,13.9559679767,13.9299568966,13.9229401023,13.887847097,0.046319556
04/13/15,13.6682109765,13.6672578929,13.8232727273,13.8385812523,0.0123028528
04/10/15,14.1654994471,13.4979079498,14.1227814815,13.4216064539,0.0072965829
04/09/15,15.1717815863,14.8826945412,15.2004414125,14.9063350175,0.0397727584
04/08/15,14.9564870259,15.1902866242,15.0643345396,15.2419032387,0.1174923191
04/07/15,14.944378228,15.0043512658,14.9612,14.9644284572,0.0919454132
04/06/15,14.8634538153,14.9626131444,14.8995562727,14.9737887212,0.0912154356
04/02/15,14.9334945586,14.9312,14.9392712551,14.9258219727,0.0641931725
04/01/15,15.0525889968,14.974317817,14.9914529915,14.9055958132,0.0634354856
03/31/15,14.8760462336,15.0538062973,14.97420395,14.9979846836,0.0717245444
03/30/15,14.8867093675,14.9253968254,14.879855827,14.912022293,0.0667462593
03/27/15,14.731540931,14.9747191011,14.8350222582,14.9058728882,0.0921512275
03/26/15,14.9028225806,14.9036918138,14.8216457236,14.8125,0.0901403929
03/25/15,14.8699960365,15.0217133833,14.8649136893,14.8920112405,0.0982738151
03/24/15,14.7356185973,14.726844584,14.7316976652,14.8037198259,0.0863606126
03/23/15,14.8379120879,14.8317793318,14.7324165029,14.7275225756,0.0700134253
03/20/15,14.8496448303,14.8597728163,14.8584980237,14.9011811024,0.0743306891
03/19/15,14.6961477987,14.7251073799,14.7343626287,14.7350967233,0.0499981352
03/18/15,14.6930103257,14.5450676983,14.6037435285,14.630850234,0.0692934601
03/17/15,14.6683794466,14.749901536,14.732562774,14.6945871197,0.0594576709
03/16/15,14.7797286512,14.6758241758,14.6923076923,14.6699410609,0.0680158783
03/13/15,14.6962025316,14.7472397476,14.7795243853,14.7995207668,0.0576436405
03/12/15,14.5951721409,14.7776465958,14.6015097338,14.7338582677,0.0956775324
03/11/15,14.6602056962,14.6469203609,14.568814638,14.5442635967,0.0689289855
03/10/15,14.8019607843,14.7336193448,14.6674612634,14.6805721097,0.0833546663
03/09/15,14.8275862069,14.759922179,14.722636328,14.7644305772,0.0731657627
03/06/15,14.9949436017,15.0116369279,14.9577575997,14.9523996853,0.0813658818
03/05/15,15.0511319282,15.0433075136,15.0074276779,15.0205267235,0.0949298562
03/04/15,14.9732142857,15.0523864959,15.0054966627,14.9150428683,0.0716192612
03/03/15,14.7389635317,14.8044478528,14.8022110163,14.8727764888,0.0637312625
03/02/15,14.7159969088,14.7741194487,14.6801160542,14.7703944849,0.0660065411
02/27/15,14.8664343786,14.6931861439,14.7491262136,14.627164294,0.0491406777
02/26/15,14.8060909792,14.970011534,14.850058117,14.8628814214,0.0702563247
02/25/15,14.8239685658,14.8829623945,14.8011006289,14.8734079506,0.0465334797
02/24/15,15.0736464968,14.9500982318,14.9924272619,14.9109885782,0.0452582331
02/23/15,15.2038065028,15.1992094862,15.0597609562,15.1029002781,0.0707400122
02/20/15,15.2178456592,15.2141157811,15.1548387097,15.2185640619,0.0816755032
02/19/15,14.9216939672,15.1479571599,14.9671342685,15.1537385046,0.0888802576
02/18/15,14.7797548438,14.896797153,14.8250497018,14.7869306931,0.086224502
02/17/15,15.0366242038,15.072788576,14.918734988,14.9157727453,0.1020631879
02/13/15,15.1424569828,15.2165276122,15.1166800321,15.1821073559,0.1050626589
02/12/15,15.1189036679,15.1464585834,15.1011736139,15.1534752913,0.1052342051
02/11/15,15.0234722784,15.1933924255,15.0853658537,15.1449333872,0.1139437451
02/10/15,14.9854662899,15.0927419355,15.0105906314,15.0887944984,0.0844752868
02/09/15,15.1614221496,15.1276767677,15.018404908,15.038961039,0.0998617067
02/06/15,15.2758761206,15.1915111111,15.1618308132,15.264274062,0.1416855438
02/05/15,15.0927835052,15.4612244898,15.0948844884,15.2608163265,0.2825865864
02/04/15,14.6816878329,15.0429799427,14.8766611296,15.0972682119,0.1254641654
02/03/15,14.8328530259,14.9945780677,14.8478977741,14.8569677156,0.1646853558
02/02/15,14.5854166667,15.0701899257,14.6447698745,15.0545229244,0.2583652448
01/30/15,14.5025125628,14.9108253837,14.3047858942,14.8401004604,0.4360285126
01/29/15,12.7822986577,12.9256198347,12.5874684609,12.9476744186,0.2140784136
01/28/15,12.6608091541,12.7198856676,12.7593448131,12.7479026846,0.0617026549
01/27/15,12.5584255843,12.6836876533,12.5051652893,12.5820344545,0.0760535517
01/26/15,12.6140776699,12.6515763945,12.6032827869,12.5929239528,0.0809107036
01/23/15,12.610724519,12.7383440514,12.6685878963,12.7610294118,0.0705445538
01/22/15,12.3456790123,12.8181444992,12.5208681135,12.7808896211,0.113785641
01/21/15,12.1544271926,12.707641196,12.1155630536,12.3648086522,0.2675437108
01/20/15,12.2730704698,12.2898994554,12.1609341826,12.1358490566,0.0690066958
01/16/15,12.1769459804,12.2955602537,12.1641791045,12.3247138618,0.0698513972
01/15/15,12.3218776194,12.3487484355,12.173811545,12.1692111959,0.1403806928
01/14/15,12.3437632135,12.4071278826,12.2384878257,12.3326324643,0.1323431396
01/13/15,12.262159934,12.3920098644,12.4092255607,12.3528918692,0.1004652848
01/12/15,12.362276693,12.3657829329,12.170004207,12.1522101751,0.0798064041
01/09/15,12.295269168,12.3469221362,12.387473904,12.3566375364,0.0596062093
01/08/15,12.3486842105,12.4339622642,12.2714463324,12.3290931473,0.0714503614
01/07/15,12.2883106154,12.352603526,12.3156797331,12.3928571429,0.060499529
01/06/15,12.3565004088,12.3321123321,12.2181362307,12.2679684254,0.0551919121
01/05/15,12.2754898041,12.3302678928,12.2695758564,12.2841463415,0.0660009547
01/02/15,12.3354380426,12.362529458,12.3425854443,12.3112529928,0.0681340802
12/31/14,12.256097561,12.2641065831,12.2679066086,12.281361298,0.0729537341
12/30/14,12.1011323702,12.2155642023,12.1691581432,12.1353148221,0.0943459963
12/29/14,11.9785992218,12.1574468085,11.9384735202,12.1416342412,0.1442623004
12/26/14,11.8034055728,11.9992239382,11.803030303,11.9895267649,0.1931963761
12/24/14,11.8339127076,11.8350038551,11.7850194553,11.7317073171,0.0849759459
12/23/14,11.9493966524,11.8265384615,11.84578125,11.8348145286,0.0865727229
12/22/14,11.771539961,11.9270469538,11.8129890454,11.9229871645,0.1136220119
12/19/14,11.8196656051,11.73307393,11.8208,11.7056986729,0.1004355024
12/18/14,12.0974930362,12.1073558648,11.8820907618,11.8428798727,0.1486811407
12/17/14,12.0426655831,12.1225728155,12.1791354946,12.1200324412,0.0571406672
12/16/14,12.402200489,12.092533757,12.0905737705,12.0481829318,0.1343567611
12/15/14,12.3449240608,12.4194966041,12.3781237198,12.4469296462,0.0604268474
12/12/14,11.9917159763,12.244379188,12.1886564763,12.3471273604,0.0619522258
12/11/14,12.1599526066,12.1697158427,12.0904780719,12.0960251869,0.0800217005
12/10/14,12.1779859485,12.2244340359,12.1145129225,12.1028888009,0.0716370691
12/09/14,11.9006284368,12.2086025691,11.9168975069,12.2165754496,0.1244763402
12/08/14,12.0390262751,12.1333844385,11.9024209293,11.9361619307,0.0967149453
12/05/14,12.1193573068,12.1196940727,11.9876590821,12.0196078431,0.1458385953
12/04/14,12.0156130998,12.1229071537,12.09375,12.1475661173,0.1105639403
12/03/14,12.4514525994,12.344918776,12.0490609429,11.9977255497,0.1655925138
12/02/14,12.5623321826,12.5164122137,12.4183634268,12.5262955854,0.1105810754
12/01/14,12.9250764526,12.9916094584,12.6133900929,12.5288239816,0.100983377
11/28/14,12.5384328358,12.6862453532,12.7091527988,12.7836919592,0.0978603622
11/26/14,12.4127928598,12.4082313682,12.3879761016,12.4142165984,0.1029194958
11/25/14,12.4128100703,12.4429337773,12.3427719821,12.4735666418,0.0915151074
11/24/14,12.3946686412,12.4544112219,12.4431182395,12.4311111111,0.1147408879
11/21/14,12.3816906608,12.484501845,12.3406552494,12.324194146,0.1234494769
11/20/14,12.0895522388,12.3348164627,12.0871028037,12.3106145251,0.1621296709
11/19/14,12.1248610597,12.162962963,12.1038475906,12.1300148588,0.0972751686
11/18/14,12.1344569288,12.1833641405,12.1112776321,12.029988893,0.09656702
11/17/14,12.3324518323,12.2938530735,12.0374716124,12.1401728673,0.1944026844
11/14/14,11.9984865683,12.5567710298,11.9939727066,12.3892668178,0.5239522133
11/13/14,11.7869285984,11.9193850769,11.8175265554,11.9788039364,0.1449857281
11/12/14,11.8290826037,11.7511278195,11.7544727826,11.7462292609,0.0776762131
11/11/14,11.5579901776,11.7879245283,11.571875,11.8275208491,0.2007655845
11/10/14,11.3593335858,11.526535997,11.3722517058,11.5266339252,0.1725695986
11/07/14,11.3282616965,11.3203773585,11.3044639451,11.3540325634,0.1003134312
11/06/14,11.4596369255,11.2542629784,11.2984151527,11.253414264,0.0934419211
11/05/14,11.6992277992,11.7374517375,11.4592910012,11.4841208366,0.1479938731
11/04/14,11.8146132919,11.7926356589,11.7299726456,11.7824902724,0.1519642201
11/03/14,12.0141231856,11.9198916409,11.9010989011,11.8957198444,0.0924625711
10/31/14,11.8000773395,11.7902043965,11.7452278925,11.8349476947,0.113922183
10/30/14,11.5649095201,11.6539657854,11.5466034755,11.6505648617,0.1549320889
10/29/14,11.5575734158,11.567953668,11.5427372981,11.4621979735,0.1693826695
10/28/14,11.3275996873,11.514683153,11.3364632238,11.421561051,0.1950777947
10/27/14,11.134060795,11.3003891051,11.2301024429,11.362460815,0.300770943
10/24/14,11.179245283,11.4545808967,11.1767020858,11.1957878315,0.963139167
10/23/14,12.3288749017,12.3316465551,12.2598425197,12.3105345912,0.2919093392
10/22/14,12.4479084451,12.5188383046,12.4310139165,12.4243747519,0.1042007006
10/21/14,12.2635536209,12.3634939287,12.2192598488,12.3901768173,0.1124502335
10/20/14,12.1617824167,12.2026273885,12.2225819506,12.2337195366,0.0956491279
10/17/14,12.286,12.2455445545,12.2558704453,12.2336825141,0.0837652346
10/16/14,12.2480200083,12.5181558548,12.2633555927,12.4890721649,0.0915292308
10/15/14,12.755658005,12.618852459,12.6256648375,12.6017298188,0.0814827908
10/14/14,12.7377998346,12.6720779221,12.7183860233,12.7929460581,0.080128384
10/13/14,12.7834158416,12.8729963009,12.6974895397,12.7954070981,0.1118903562
10/10/14,12.667204518,12.7772416566,12.8616274267,12.8302430985,0.0770176652
10/09/14,12.7423701942,12.7329514026,12.7181560857,12.7267958031,0.1055329051
10/08/14,12.6885771543,12.836039604,12.7388483374,12.7801980198,0.0936928794
10/07/14,12.7262948207,12.7828503374,12.7689516129,12.7762998791,0.0739622099
10/06/14,12.63671875,12.6465079984,12.7483047467,12.7755749405,0.0752378408
10/03/14,12.6674574931,12.7864726701,12.7049701789,12.7062992126,0.1402647248
10/02/14,12.5811830091,12.615049505,12.4474210316,12.6755573248,0.124690208
10/01/14,12.6637829335,12.6488025128,12.581738437,12.6176470588,0.0735896001
09/30/14,12.6719242902,12.5848249027,12.5744176865,12.5854800937,0.0647037652
09/29/14,12.6380126183,12.6861285266,12.6086956522,12.6601101495,0.0627558435
09/26/14,12.5332290852,12.5875486381,12.4907589461,12.6106125634,0.125783443
09/25/14,12.6734930448,12.6947449768,12.58911085,12.6,0.0953253715
09/24/14,12.4632833526,12.6658977316,12.4390813546,12.6575395295,0.0773862748
09/23/14,12.407079646,12.532517215,12.3652809854,12.4377401998,0.1084907301
09/22/14,12.5425735013,12.5424438523,12.3342297349,12.4424846626,0.1351709547
09/19/14,12.4326375712,12.6043901515,12.4026666667,12.6025104603,0.1800490715
09/18/14,12.4261168385,12.408952959,12.3884615385,12.3998473865,0.0815522428
09/17/14,12.452887538,12.4242424242,12.3187739464,12.3334602208,0.1396652478
09/16/14,12.3869598765,12.54206319,12.3686244204,12.5051507058,0.1186154935
09/15/14,12.8110723964,12.7680154143,12.3883495146,12.4957561728,0.2606599929
09/12/14,12.6900269542,12.818251829,12.7437984496,12.8020873599,0.1391805705
09/11/14,12.734079506,12.7638942123,12.6360820751,12.7025365104,0.1203284584
09/10/14,12.8626394767,12.8689973108,12.7203094778,12.7680154143,0.1987125183
09/09/14,13.1035673188,13.0892378399,12.7342359768,12.7316602317,0.2138798318
09/08/14,13.1805661821,13.1636848116,13.0099769762,13.1265337423,0.1450115995
09/05/14,13.3706563707,13.2883908046,13.2751937984,13.2712643678,0.1001349041
09/04/14,13.2239322816,13.3708381171,13.2707609115,13.3262711864,0.1469664929
09/03/14,13.1847575058,13.2026923077,13.0731990705,13.063583815,0.0998738214
09/02/14,13.1317110854,13.1578947368,13.0833798991,13.2448742747,0.0953798391
08/29/14,13.1294660008,13.1015676504,13.0378378378,13.0500384911,0.0884886185
08/28/14,13.0618517096,13.1004216175,13.0508474576,13.0726643599,0.1675896858
08/27/14,13.1320537428,13.2316793893,13.1183704842,13.1335629545,0.1398530202
08/26/14,12.8527841342,13.103500761,12.8623606305,13.1422529796,0.1382631193
08/25/14,12.7422562141,12.8098136173,12.7867025365,12.7488549618,0.089571932
08/22/14,12.6419893698,12.6689419795,12.6694752968,12.6803059273,0.0970486535
08/21/14,12.7358062074,12.7252173913,12.6323193916,12.5959137344,0.088848365
08/20/14,12.8328220859,12.7712121212,12.8420607459,12.7382397572,0.0627438472
08/19/14,12.8106350421,12.8367737003,12.7834932821,12.8648752399,0.1062018523
08/18/14,12.9679165056,12.9574223245,12.9117988395,12.831990794,0.0927044984
08/15/14,12.8709055877,12.8994994224,12.870246962,13.0120904836,0.1383381887
08/14/14,12.6612591734,12.8743737958,12.6926961927,12.8751931994,0.1467077652
08/13/14,12.7371695179,12.7978395062,12.6902723735,12.6318234611,0.2485692209
08/12/14,12.3361702128,12.4249806651,12.3856975381,12.468566966,0.0879500127
08/11/14,12.3250773994,12.3223076923,12.3203732504,12.3431562621,0.0885655541
08/08/14,12.2521602514,12.361511492,12.2790513834,12.3460639127,0.1180095973
08/07/14,12.3080827802,12.2909494163,12.1815499607,12.2137254902,0.0811588295
08/06/14,12.3688818146,12.3496284709,12.3634914308,12.3384433962,0.0486398585
08/05/14,12.4820717131,12.4377224199,12.427254509,12.482813749,0.1029850871
08/04/14,12.1926569285,12.4382376082,12.2908366534,12.41195093,0.1478655378
08/01/14,12.5125648185,12.4538643533,12.3065858586,12.1128205128,0.1851102319
07/31/14,12.5346650999,12.5463067293,12.4,12.4449304175,0.1366488578
07/30/14,12.5664581704,12.5137650252,12.5393700787,12.5783931357,0.1536099915
07/29/14,12.5921001173,12.5544284603,12.5540275049,12.5736738703,0.1280044629
07/28/14,12.6314764316,12.6241741158,12.4410377358,12.5209066041,0.1798504385
07/25/14,12.2179437813,12.4998076183,12.2331908278,12.5633966654,0.7244625676
07/24/14,13.872061657,13.9896472393,13.8424710425,13.8245952197,0.318025971
07/23/14,13.7725354814,13.8225373706,13.7637977615,13.8224623697,0.0838187646
07/22/14,13.6267740698,13.9053639847,13.7427466151,13.8677940046,0.0836460614
07/21/14,13.6004557539,13.7375617167,13.8693623639,13.8475750577,0.0383937694
07/18/14,13.2387000374,13.430918596,13.4125714286,13.5547996977,0.0615021225
07/17/14,13.1292719168,13.2305411416,13.2097744361,13.2451709884,0.0968337417
07/16/14,13.32409142,13.2394988946,13.2408102026,13.1717246484,0.0744322865
07/15/14,13.2231775701,13.2682835821,13.1600753296,13.3198045847,0.1006108632
07/14/14,13.0315433721,13.2453462398,12.973553719,13.327831958,0.2219652497
07/11/14,12.7800687285,13.0696798493,12.8143185299,13.0395480226,0.234219646
07/10/14,12.4125526215,12.5515405097,12.3620689655,12.5160305344,0.0801746236
07/09/14,12.2856602346,12.4933787363,12.3057882711,12.5368541033,0.0837137748
07/08/14,12.513148009,12.523065666,12.1973434535,12.2794842624,0.1467621755
07/07/14,12.5932835821,12.5763785395,12.4632683658,12.4691588785,0.0842695384
07/03/14,12.488996643,12.5808850874,12.4376400299,12.5648548027,0.0947798174
07/02/14,12.6451612903,12.6363977486,12.5914958238,12.5084554679,0.1259769581
07/01/14,12.4042634183,12.5735849057,12.3800456969,12.590530303,0.1130822994
06/30/14,12.291225416,12.3621928166,12.2898550725,12.3584474886,0.0900090312
06/27/14,12.3955876759,12.3541430193,12.3244376668,12.2803632236,0.0687189384
06/26/14,12.4145880574,12.4206349206,12.2950381679,12.3883605934,0.1165253945
06/25/14,12.2527389498,12.3783477933,12.2148823083,12.3936411809,0.0886313283
06/24/14,12.2858214554,12.2667410714,12.1741984157,12.1956358164,0.0994053504
06/23/14,11.9530499076,12.1045824095,12.0830827068,12.2653673163,0.0833685343
06/20/14,12.1302738712,12.1383136095,11.9248232229,12.0207638116,0.1216683345
06/19/14,12.5752063016,12.5611564122,12.2273068267,12.1425919049,0.1683455448
06/18/14,12.2023809524,12.4628804751,12.1768452604,12.4351059874,0.2439848762
06/17/14,12.2262038074,12.280948851,12.190029985,12.1183475996,0.1363316853
06/16/14,12.054174397,12.1874119392,12.0942056075,12.2155108128,0.0898051598
06/13/14,12.1670386905,12.1646841522,12.0359449405,12.0661982249,0.1445018051
06/12/14,12.3819188192,12.3545655376,12.0736333209,12.0886498516,0.165569177
06/11/14,12.298682284,12.4532127193,12.3384035477,12.3462246777,0.1794678548
06/10/14,11.9974368363,12.2177713037,12.0227606461,12.1273257935,0.1677193343
06/09/14,12.2531411678,12.0958953869,12.0566456868,11.9351311953,0.1135764803
06/06/14,12.1313923106,12.1468428781,12.1423766816,12.1291390728,0.1554385854
06/05/14,11.6088922381,12.2457057506,11.6030245747,12.0870377288,0.311352102
06/04/14,11.4753178758,11.5744203441,11.4483798041,11.5548022599,0.1055141576
06/03/14,11.4299065421,11.4852666915,11.4386951631,11.4665920119,0.127568802
06/02/14,11.7031074504,11.6424581006,11.5370161593,11.5109951547,0.1286613208
05/30/14,11.8029279279,11.7450541247,11.5627819549,11.6666666667,0.2250072754
05/29/14,11.6305732484,11.7752430815,11.6836158192,11.7344801795,0.1574226213
05/28/14,11.6528614458,11.7491576189,11.5876366378,11.6339084771,0.1497331279
05/27/14,11.8421845574,11.8148554262,11.6211720227,11.6981558148,0.2654307232
05/23/14,11.5050847458,11.7513167795,11.536133182,11.7781969068,0.2058174145
05/22/14,11.5461771385,11.6123447497,11.516913721,11.5016974727,0.1648758936
05/21/14,11.4603716344,11.5369532428,11.4428880455,11.5141562854,0.1954044976
05/20/14,11.1649755731,11.4372652141,11.3479923518,11.4520912548,0.1744548101
05/19/14,11.1397363465,11.2026976396,11.0955438066,11.1520105224,0.1259920175
05/16/14,11.0532276331,11.2023988006,11.0561243838,11.1623547057,0.1260908481
05/15/14,11.1534431138,11.1641791045,11.032674772,11.0973684211,0.1271376913
05/14/14,11.2411742847,11.2997032641,11.1233595801,11.1218236173,0.1602236121
05/13/14,11.2532539978,11.3395176252,11.23459096,11.3164933135,0.1713574627
05/12/14,11.072234763,11.2933730454,11.0961901169,11.2797020484,0.1572766048
05/09/14,10.9401355422,11.0530673692,10.8088179399,11.061317184,0.2329984666
05/08/14,10.9826283988,11.1232481203,10.9212927757,10.9046898638,0.1842246325
05/07/14,11.2508564903,11.1722578213,10.9128283213,11.0331699962,0.2884254962
05/06/14,11.6759713316,11.6777233321,11.3417334861,11.3547155403,0.1870359104
05/05/14,11.4788310229,11.6234544773,11.5094339623,11.664785553,0.1518748001
05/02/14,11.5958162122,11.6594715296,11.4144786197,11.5446026987,0.1701962729
05/01/14,11.3778526001,11.5721207603,11.4114114114,11.5013074337,0.1679070985
04/30/14,11.1231343284,11.3219330855,11.1857410882,11.310152473,0.1401881929
04/29/14,11.0488259411,11.2291666667,10.9232794284,11.2249626308,0.2351952005
04/28/14,11.377245509,11.3366852886,10.85563513,11.074682599,0.4188906315
04/25/14,11.9025216409,11.8093283582,11.4015065913,11.4221804511,0.479370609
04/24/14,12.4686081694,12.6651651652,12.3122378955,12.7418745276,0.3633455186
