Date,Open,High,Low,Close,Volume
09/26/19,1762.79,1763.37,1731.5,1739.84,3571952
09/25/19,1747.36,1773,1723,1768.33,3531098
09/24/19,1790.61,1795.7,1735.55,1741.61,4637901
09/23/19,1777,1792.7,1767.32,1785.3,3139142
09/20/19,1821.71,1830.63,1780.92,1794.16,5555839
09/19/19,1821.02,1832.57,1817.9,1821.5,2078335
09/18/19,1817.04,1822.06,1795.5,1817.46,2536012
09/17/19,1807.08,1823.99,1804.1,1822.55,2033058
09/16/19,1824.02,1825.69,1800.2,1807.84,3675473
09/13/19,1842.01,1846.12,1835.17,1839.34,1971317
09/12/19,1837.63,1853.66,1834.28,1843.55,2823505
09/11/19,1812.14,1833.42,1809.08,1822.99,2432767
09/10/19,1822.75,1825.81,1805.34,1820.55,2613879
09/09/19,1841,1850,1824.61,1831.35,2999515
09/06/19,1838.22,1840.65,1826.4,1833.51,2496933
09/05/19,1821.95,1842,1815.58,1840.72,3325189
09/04/19,1805,1807.63,1796.23,1800.62,2326228
09/03/19,1770,1800.8,1768,1789.84,3546859
08/30/19,1797.49,1799.74,1764.57,1776.29,3064147
08/29/19,1783,1798.55,1777.25,1786.4,3018012
08/28/19,1755,1767.86,1744.05,1764.25,2411125
08/27/19,1775.73,1779.4,1746.68,1761.83,3027245
08/26/19,1766.91,1770,1743.51,1768.87,3085320
08/23/19,1793.03,1804.9,1745.23,1749.62,5277898
08/22/19,1828,1829.41,1800.1,1805.6,2658388
08/21/19,1819.39,1829.58,1815,1823.54,2039231
08/20/19,1814.5,1816.82,1799.88,1801.38,1932835
08/19/19,1818.08,1826,1812.61,1816.12,2820303
08/16/19,1792.89,1802.91,1784.55,1792.57,3054240
08/15/19,1781.99,1788,1761.96,1776.12,3809948
08/14/19,1793.01,1795.65,1757.21,1762.96,4893649
08/13/19,1783,1831.74,1780,1824.34,4075021
08/12/19,1795.99,1800.98,1777,1784.92,2905498
08/09/19,1828.95,1831.09,1802.22,1807.58,2879770
08/08/19,1806,1834.26,1798.11,1832.89,3701242
08/07/19,1773.99,1798.93,1757,1793.4,4526884
08/06/19,1792.23,1793.77,1753.4,1787.83,5070258
08/05/19,1770.22,1788.67,1748.78,1765.13,6058212
08/02/19,1845.07,1846.36,1808.02,1823.24,4956225
08/01/19,1871.72,1897.92,1844.01,1855.32,4713311
07/31/19,1898.11,1899.55,1849.44,1866.78,4470727
07/30/19,1891.12,1909.89,1883.48,1898.53,2910888
07/29/19,1930,1932.23,1890.54,1912.45,4493190
07/26/19,1942,1950.89,1924.51,1943.05,4927143
07/25/19,2001,2001.2,1972.72,1973.82,4136394
07/24/19,1969.3,2001.3,1965.87,2000.81,2631300
07/23/19,1995.99,1997.79,1973.13,1994.49,2703480
07/22/19,1971.14,1989,1958.26,1985.63,2908111
07/19/19,1991.21,1996,1962.23,1964.52,3185612
07/18/19,1980.01,1987.5,1951.55,1977.9,3504252
07/17/19,2007.05,2012,1992.03,1992.03,2558809
07/16/19,2010.58,2026.32,2001.22,2009.9,2618198
07/15/19,2021.4,2022.9,2001.55,2020.99,2981343
07/12/19,2008.27,2017,2003.87,2011,2509297
07/11/19,2025.62,2035.8,1995.3,2001.07,4317766
07/10/19,1996.51,2024.94,1995.4,2017.41,4931902
07/09/19,1947.8,1990.01,1943.47,1988.3,4345698
07/08/19,1934.12,1956,1928.25,1952.32,2883371
07/05/19,1928.6,1945.9,1925.3,1942.91,2628359
07/03/19,1935.89,1941.59,1930.5,1939,1690294
07/02/19,1919.38,1934.79,1906.63,1934.31,2651299
07/01/19,1922.98,1929.82,1914.66,1922.19,3203347
06/28/19,1909.1,1912.94,1884,1893.63,3037358
06/27/19,1902,1911.24,1898.04,1904.28,2141721
06/26/19,1892.48,1903.8,1887.32,1897.83,2441910
06/25/19,1911.84,1916.38,1872.42,1878.27,3012347
06/24/19,1912.66,1916.86,1901.3,1913.9,2282969
06/21/19,1916.1,1925.95,1907.58,1911.3,3933576
06/20/19,1933.33,1935.2,1905.8,1918.19,3217153
06/19/19,1907.84,1919.58,1892.47,1908.79,2895347
06/18/19,1901.35,1921.67,1899.79,1901.37,3895728
06/17/19,1876.5,1895.69,1875.45,1886.03,2634342
06/14/19,1864,1876,1859,1869.67,2851163
06/13/19,1866.72,1883.09,1862.22,1870.3,2795810
06/12/19,1853.98,1865,1844.38,1855.32,2678335
06/11/19,1883.25,1893.7,1858,1863.7,4042694
06/10/19,1822,1884.87,1818,1860.63,5371007
06/07/19,1763.7,1806.25,1759.49,1804.03,4808246
06/06/19,1737.71,1760,1726.13,1754.36,3689272
06/05/19,1749.6,1752,1715.25,1738.5,4239782
06/04/19,1699.24,1730.82,1680.89,1729.56,5679121
06/03/19,1760.01,1766.29,1672,1692.69,9098708
05/31/19,1790.01,1795.59,1772.7,1775.07,4618819
05/30/19,1825.49,1829.47,1807.83,1816.32,3146850
05/29/19,1823.12,1830,1807.53,1819.19,4279025
05/28/19,1832.75,1849.27,1827.35,1836.43,3199965
05/24/19,1835.89,1841.76,1817.85,1823.28,3369673
05/23/19,1836.59,1844,1804.2,1815.48,4424265
05/22/19,1851.78,1871.48,1851,1859.68,2936601
05/21/19,1874.79,1879,1846,1857.52,4005122
05/20/19,1852.69,1867.78,1835.54,1858.97,3798198
05/17/19,1893.05,1910.53,1867.33,1869,4736618
05/16/19,1885.94,1917.51,1882.29,1907.57,4707822
05/15/19,1827.95,1874.43,1823,1871.15,4692642
05/14/19,1839.5,1852.44,1815.75,1840.12,4629107
05/13/19,1836.56,1846.54,1818,1822.68,5783410
05/10/19,1898,1903.79,1856,1889.98,5717994
05/09/19,1900,1909.4,1876,1899.87,5308263
05/08/19,1918.87,1935.37,1910,1917.77,4078568
05/07/19,1939.99,1949.1,1903.38,1921,5902134
05/06/19,1917.98,1959,1910.5,1950.55,5417841
05/03/19,1949,1964.4,1936,1962.46,6381564
05/02/19,1913.33,1921.55,1881.87,1900.82,3962915
05/01/19,1933.09,1943.64,1910.55,1911.52,3116964
04/30/19,1930.1,1935.71,1906.95,1926.52,3506007
04/29/19,1949,1956.34,1934.09,1938.43,4021255
04/26/19,1929,1951,1898,1950.63,8432563
04/25/19,1917,1922.45,1900.31,1902.25,6099101
04/24/19,1925,1929.69,1898.16,1901.75,3675781
04/23/19,1891.2,1929.26,1889.58,1923.77,4640441
04/22/19,1855.4,1888.42,1845.64,1887.31,3373807
04/18/19,1868.79,1870.82,1859.48,1861.69,2749882
04/17/19,1872.99,1876.47,1860.44,1864.82,2893517
04/16/19,1851.35,1869.77,1848,1863.04,3044618
04/15/19,1842,1846.85,1818.9,1844.87,3724423
04/12/19,1848.4,1851.5,1841.3,1843.06,3114413
04/11/19,1848.7,1849.95,1840.31,1844.07,2654842
04/10/19,1841,1848,1828.81,1847.33,2963973
04/09/19,1845.49,1853.09,1831.78,1835.84,3714368
04/08/19,1833.23,1850.2,1825.11,1849.86,3752841
04/05/19,1829,1838.58,1825.19,1837.28,3640476
04/04/19,1820.65,1828.75,1804.2,1818.86,3623867
04/03/19,1826.72,1830,1809.62,1820.7,3980590
04/02/19,1811.02,1820,1805.12,1813.98,3448115
04/01/19,1800.11,1815.67,1798.73,1814.19,4238752
03/29/19,1786.58,1792.86,1776.63,1780.75,3320793
03/28/19,1770,1777.93,1753.47,1773.42,3042958
03/27/19,1784.13,1787.5,1745.68,1765.7,4324801
03/26/19,1793,1805.77,1773.36,1783.76,4865880
03/25/19,1757.79,1782.68,1747.5,1774.26,5103803
03/22/19,1810.17,1818.98,1763.11,1764.77,6362983
03/21/19,1796.26,1823.75,1787.28,1819.26,5767797
03/20/19,1769.94,1799.5,1767.03,1797.27,6265633
03/19/19,1753.51,1784.16,1753.51,1761.85,6364161
03/18/19,1712.7,1750,1712.63,1742.15,5429058
03/15/19,1703,1718.8,1693.13,1712.36,7550870
03/14/19,1691.2,1702,1684.34,1686.22,2946618
03/13/19,1683,1700,1679.35,1690.81,3552041
03/12/19,1669,1684.27,1660.98,1673.1,3614498
03/11/19,1626.12,1672.29,1626.01,1670.62,3876352
03/08/19,1604.01,1622.72,1586.57,1620.8,4667014
03/07/19,1667.37,1669.75,1620.51,1625.95,4957017
03/06/19,1695.97,1697.75,1668.28,1668.95,3996001
03/05/19,1702.95,1707.8,1689.01,1692.43,3681522
03/04/19,1685,1709.43,1674.36,1696.17,6167358
03/01/19,1655.13,1674.26,1651,1671.73,4974877
02/28/19,1635.25,1651.77,1633.83,1639.83,3025891
02/27/19,1628.18,1641.81,1615.1,1641.09,3148824
02/26/19,1625.98,1639.99,1616.13,1636.4,2665815
02/25/19,1641.45,1654.6,1630.39,1633,3184462
02/22/19,1623.5,1634.94,1621.17,1631.56,3096191
02/21/19,1619.85,1623.56,1600.91,1619.44,3483392
02/20/19,1630,1634.93,1610.12,1622.1,3337589
02/19/19,1601,1634,1600.56,1627.58,3681656
02/15/19,1627.86,1628.91,1604.5,1607.95,4343893
02/14/19,1624.5,1637.9,1606.06,1622.65,4120524
02/13/19,1647,1656.38,1637.11,1640,3560321
02/12/19,1604,1639.39,1598.88,1638.01,4858604
02/11/19,1600.98,1609.29,1586,1591,3317328
02/08/19,1586,1588.59,1566.76,1588.22,5657457
02/07/19,1625,1625.54,1592.91,1614.37,4626589
02/06/19,1670.75,1672.26,1633.34,1640.26,3939883
02/05/19,1643.34,1665.26,1642.5,1658.81,4453105
02/04/19,1623,1649.63,1613.5,1633.31,4929187
02/01/19,1638.88,1673.06,1622.01,1626.23,11506213
01/31/19,1692.85,1736.41,1679.08,1718.73,10910338
01/30/19,1623,1676.95,1619.68,1670.43,5783822
01/29/19,1631.27,1632.38,1590.72,1593.88,4632782
01/28/19,1643.59,1645,1614.09,1637.89,4837711
01/25/19,1670.5,1683.48,1661.61,1670.57,4959679
01/24/19,1641.07,1657.26,1631.78,1654.93,4089943
01/23/19,1656,1657.43,1612,1640.02,5225212
01/22/19,1681,1681.87,1610.2,1632.17,6416796
01/18/19,1712,1716.2,1691.54,1696.2,6020503
01/17/19,1680,1700.17,1677.5,1693.22,4208875
01/16/19,1684.22,1705,1675.88,1683.78,6366864
01/15/19,1632,1675.16,1626.01,1674.56,5998510
01/14/19,1615,1648.2,1595.15,1617.21,6005888
01/11/19,1640.55,1660.29,1636.22,1640.56,4686222
01/10/19,1641.01,1663.25,1621.62,1656.22,6507693
01/09/19,1652.98,1667.8,1641.4,1659.42,6348801
01/08/19,1664.69,1676.61,1616.61,1656.58,8881428
01/07/19,1602.31,1634.56,1589.18,1629.51,7993213
01/04/19,1530,1594,1518.31,1575.39,9182575
01/03/19,1520.01,1538,1497.11,1500.28,6975572
01/02/19,1465.2,1553.36,1460.93,1539.13,7983103
12/31/18,1510.8,1520.76,1487,1501.97,6954507
12/28/18,1473.35,1513.47,1449,1478.02,8828950
12/27/18,1454.2,1469,1390.31,1461.64,9722034
12/26/18,1368.89,1473.16,1363.01,1470.9,10411801
12/24/18,1346,1396.03,1307,1343.96,7219996
12/21/18,1464.99,1480,1363.96,1377.45,13640320
12/20/18,1484,1509.5,1432.69,1460.83,9991833
12/19/18,1543.05,1584.53,1483.18,1495.08,8792189
12/18/18,1540,1567.55,1523.01,1551.48,6522975
12/17/18,1566,1576.13,1505.01,1520.91,8829762
12/14/18,1638,1642.57,1585,1591.91,6367163
12/13/18,1680,1692.12,1641.5,1658.38,5271162
12/12/18,1669,1704.99,1660.27,1663.54,6597968
12/11/18,1678,1679.47,1619.6,1643.24,6244695
12/10/18,1623.84,1657.99,1590.87,1641.03,7494808
12/07/18,1705.07,1718.93,1625.46,1629.13,7576132
12/06/18,1614.87,1701.05,1609.85,1699.19,8789394
12/04/18,1756,1770.34,1665,1668.4,8694455
12/03/18,1769.46,1778.34,1730,1772.36,6862160
11/30/18,1679.5,1696,1666.5,1690.17,5761761
11/29/18,1674.99,1689.99,1652.33,1673.57,6613243
11/28/18,1613.92,1681.45,1601.21,1677.75,8458738
11/27/18,1575.99,1597.65,1558.01,1581.42,5783227
11/26/18,1539,1584.81,1524.22,1581.33,6257716
11/23/18,1517,1536.2,1501.81,1502.06,2707642
11/21/18,1542.99,1550,1515,1516.73,5716800
11/20/18,1437.5,1534.75,1420,1495.46,10878823
11/19/18,1577.01,1581.19,1503.36,1512.29,7789981
11/16/18,1587.5,1614.48,1573.12,1593.41,6066080
11/15/18,1581.01,1624.82,1546.51,1619.44,8427337
11/14/18,1656.32,1673,1597.07,1599.01,6486891
11/13/18,1649.29,1677.06,1613.75,1631.17,5933271
11/12/18,1698.24,1708.55,1630.01,1636.85,6806245
11/09/18,1732.5,1743.92,1701.87,1712.43,5902186
11/08/18,1755,1784,1725.11,1754.91,6534866
11/07/18,1673,1759.23,1664.08,1755.49,8192234
11/06/18,1618.35,1665,1614.55,1642.81,4257353
11/05/18,1657.57,1658.09,1596.36,1627.8,5624727
11/02/18,1678.59,1697.44,1651.83,1665.53,6955548
11/01/18,1623.53,1670.45,1598.44,1665.53,8135539
10/31/18,1569.99,1623.91,1565.09,1598.01,9390211
10/30/18,1486.16,1540.99,1476.36,1530.42,12460086
10/29/18,1660,1665.74,1495,1538.88,13866077
10/26/18,1649.59,1698.46,1603,1642.81,14963783
10/25/18,1703.34,1794.81,1692.01,1782.17,10285742
10/24/18,1773.7,1777.71,1656.56,1664.2,6928383
10/23/18,1742.24,1776.34,1714,1768.7,6723913
10/22/18,1784,1809.5,1756,1789.3,4500015
10/19/18,1785.16,1809.1,1753,1764.03,5907246
10/18/18,1821.49,1830.15,1767.87,1770.72,5873995
10/17/18,1842.79,1845,1807,1831.73,5295177
10/16/18,1783.5,1823.88,1761.55,1819.96,5859918
10/15/18,1795,1795.05,1734.23,1760.95,6437162
10/12/18,1808,1808.95,1742.53,1788.61,9444587
10/11/18,1724,1755.4,1685.1,1719.36,13935872
10/10/18,1857.89,1858.56,1754.41,1755.25,10988855
10/09/18,1859.99,1896.68,1852.32,1870.32,4772866
10/08/18,1874,1902,1830.66,1864.42,7393199
10/05/18,1917.99,1929.08,1862.83,1889.65,6822327
10/04/18,1949,1956,1896.57,1909.42,7256973
10/03/18,1981.7,1989.7,1949.81,1952.76,5253131
10/02/18,1999.99,2013.39,1965.77,1971.31,5400749
10/01/18,2021.99,2033.19,2003.6,2004.36,3468285
09/28/18,2004.41,2026.52,1996.46,2003,4085135
09/27/18,1993.24,2016.16,1988.58,2012.98,4329391
09/26/18,1968.5,1995.25,1961.52,1974.85,4313459
09/25/18,1942.9,1975.91,1938.85,1974.55,4538407
09/24/18,1903.79,1936.88,1865,1934.36,4213728
09/21/18,1954.22,1957.31,1910.5,1915.01,6855898
09/20/18,1938.58,1955,1932.25,1944.3,3154934
09/19/18,1940.5,1940.83,1904.9,1926.42,4056822
09/18/18,1918.65,1958.2,1915.44,1941.05,4268706
09/17/18,1954.73,1956.82,1887.41,1908.03,7050192
09/14/18,1992.93,1993.65,1959.22,1970.19,3642030
09/13/18,2000,2008.76,1982.03,1989.87,3621511
09/12/18,1994,2000,1962.44,1990,4414012
09/11/18,1928.27,1988.88,1917,1987.15,5033645
09/10/18,1971,1973.04,1931.52,1939.01,4544831
09/07/18,1938.71,1975.2,1937.35,1952.07,4892643
09/06/18,2006.51,2007.5,1935.21,1958.31,7488680
09/05/18,2038.11,2040.38,1989.89,1994.82,8220576
09/04/18,2026.5,2050.5,2013,2039.51,5721093
08/31/18,2007,2022.38,2004.74,2012.71,4204378
08/30/18,1997.42,2025.57,1986.9,2002.38,7277257
08/29/18,1953.45,1998.69,1948.94,1998.1,6531761
08/28/18,1937.73,1941.78,1928.82,1932.82,3100727
08/27/18,1915,1927.7,1909.28,1927.68,3569037
08/24/18,1910.51,1916.01,1902.54,1905.39,2800863
08/23/18,1907.17,1919.5,1900.76,1902.9,3562997
08/22/18,1876.64,1905.8,1876.64,1904.9,3080464
08/21/18,1880,1897.75,1874.4,1883.42,3105626
08/20/18,1890.57,1891.75,1866.06,1876.71,2862016
08/17/18,1885.8,1888,1855.55,1882.22,4104300
08/16/18,1903.94,1905,1883.55,1886.52,3957090
08/15/18,1909.55,1916.21,1869.79,1882.62,7700682
08/14/18,1919.39,1921.01,1900,1919.65,3986123
08/13/18,1898.5,1925,1893.67,1896.2,5531475
08/10/18,1888.51,1899.5,1878.21,1886.3,3639927
08/09/18,1882,1914.57,1877.48,1898.52,4860374
08/08/18,1861,1891.51,1854.5,1886.52,3963017
08/07/18,1854.53,1869.72,1846.27,1862.48,3377473
08/06/18,1825.81,1847.77,1818.92,1847.75,3391825
